State,City,Neighborhood,total population,prop males,prop females,prop of people under 5,prop of people aged 5-9,prop of people aged 10-14,prop of people aged 15-19,prop of people aged 20-24,prop of people aged 25-34,prop of people aged 35-44,prop of people aged 45-54,prop of people aged 55-59,prop of people aged 60-64,prop of people aged 65-74,prop of people aged 75-84,prop of people aged over 85,median aged,prop of white people,prop of black people,prop of native american people,prop of asian people(including indian and chinese),prop of pacific islander,prop of employeed people 16 and over,prop of commuters who drive to work,prop of commuter who carpool to work,prop of commuter who took public transport to work,prop of commuters who walk to work,prop of commuters who work from home,prop with health insurance ,mean commute time to work,num of home owners,number of homes,number of houses built 2020 or more recent,Number of houses built 2010 to 2019,number of houses built 2000 to 2009,number of houses built 1990 to 1999,number of houses built 1980 to 1989,number of houses built 1970 to 1979,number of houses built 1960 to 1969,number of houses built 1950 to 1959,number of houses built 1940 to 1949,number of house built 1939 or before,prop of people 25 years or older who have high school degree,prop of poeple 25 years or older who have an associates degree,prop of people 25 years or older who have a bachelors degree,prop of people 25 years or older who have a grad or professional degree,median household yearly income,median montly housing costs,prop of people born in the US,prop of people born outside the US,prop of naturalized citizens,prop of non-citizens,prop of people with a disability
Texas,San Antonio,Alamo Farmsteads-Babcock Road,57532.0,0.501546965,0.498453035,0.071282069,0.063929639,0.058106793,0.050632691,0.098136689,0.213011889,0.128641452,0.095494681,0.045313912,0.045157478,0.075592714,0.033911562,0.020788431,31.9,0.706454609,0.155073137,0.012932436,0.123844904,0.001694915,0.687222581,0.734209055,0.095863611,0.017363052,0.017083566,0.135480715,0.830998401,23.8,24651,27299,123,2270,4902,5361,7877,4264,1738,532,40,192,0.287688685,0.144577848,0.341852295,0.225881172,61241.0,1256.0,0.702218891,0.148890555,0.055142429,0.093748126,0.127372593
Texas,San Antonio,Alamo Farmsteads-Babcock Road-Westfield,57532.0,0.501546965,0.498453035,0.071282069,0.063929639,0.058106793,0.050632691,0.098136689,0.213011889,0.128641452,0.095494681,0.045313912,0.045157478,0.075592714,0.033911562,0.020788431,31.9,0.706454609,0.155073137,0.012932436,0.123844904,0.001694915,0.687222581,0.734209055,0.095863611,0.017363052,0.017083566,0.135480715,0.830998401,23.8,24651,27299,123,2270,4902,5361,7877,4264,1738,532,40,192,0.287688685,0.144577848,0.341852295,0.225881172,61241.0,1256.0,0.702218891,0.148890555,0.055142429,0.093748126,0.127372593
Texas,San Antonio,Alta Vista,26911.0,0.499052432,0.500947568,0.044479952,0.035078592,0.039649214,0.093047453,0.099030136,0.146482851,0.129166512,0.135223515,0.05484746,0.05640816,0.097395117,0.04548326,0.023707777,38.1,0.916105851,0.043971712,0.013003308,0.024295654,0.002623474,0.638231447,0.714275021,0.065498915,0.028070963,0.052923123,0.139231978,0.799004125,18.8,11309,13298,61,524,241,361,792,1116,1671,1468,2467,4597,0.307929112,0.104251602,0.303186621,0.284632665,58029.0,1089.0,0.768185506,0.115907247,0.051007301,0.064899946,0.130690052
Texas,San Antonio,Apple Creek,57532.0,0.501546965,0.498453035,0.071282069,0.063929639,0.058106793,0.050632691,0.098136689,0.213011889,0.128641452,0.095494681,0.045313912,0.045157478,0.075592714,0.033911562,0.020788431,31.9,0.706454609,0.155073137,0.012932436,0.123844904,0.001694915,0.687222581,0.734209055,0.095863611,0.017363052,0.017083566,0.135480715,0.830998401,23.8,24651,27299,123,2270,4902,5361,7877,4264,1738,532,40,192,0.287688685,0.144577848,0.341852295,0.225881172,61241.0,1256.0,0.702218891,0.148890555,0.055142429,0.093748126,0.127372593
Texas,San Antonio,Arbor At Sonoma Ranch,28195.0,0.502216705,0.497783295,0.053271857,0.06118106,0.068700124,0.066111013,0.062706154,0.108352545,0.103493527,0.182159957,0.072495123,0.055931903,0.112608619,0.038375599,0.01461252,43.5,0.885685289,0.034875675,0.010056742,0.064722978,0.004659316,0.649819808,0.702108158,0.083832758,0.001339632,0.007050694,0.205668758,0.926476326,29.9,9545,9800,77,2119,4796,1270,567,335,144,165,64,263,0.152648184,0.122306505,0.432637444,0.292407867,129145.0,1968.0,0.825461411,0.087269295,0.064971843,0.022297451,0.09902465
Texas,San Antonio,Arboretum,36169.0,0.481793801,0.518206199,0.061323233,0.067239902,0.072023003,0.050015206,0.053250021,0.147723188,0.145594293,0.114020294,0.066935774,0.047416296,0.107440073,0.050125798,0.016892919,38.5,0.890793,0.067390082,0.015052767,0.026764151,0,0.68157294,0.75469213,0.064811766,0.008341565,0.007353748,0.16480079,0.895960629,23.7,15086,15779,43,546,1205,3775,4165,4574,812,562,43,54,0.218583975,0.114171094,0.416784127,0.250460805,85029.0,1406.0,0.894977533,0.052511233,0.030283694,0.02222754,0.119771075
Texas,San Antonio,Arena District,5174.0,0.492655586,0.507344414,0.061461152,0.076149981,0.072477773,0.065519907,0.064746811,0.144568999,0.157518361,0.112872053,0.100115964,0.042520294,0.0618477,0.026478547,0.013722458,36.5,0.804527378,0.182624656,0.007035791,0.005812175,0,0.613897724,0.736284002,0.089442139,0.094052559,0.028123559,0.052097741,0.726710475,20.6,2102,2573,20,36,274,187,266,137,176,315,296,866,0.671090594,0.1084824,0.118869013,0.101557992,32500.0,790.0,0.635353856,0.182323072,0.025864805,0.156458267,0.145921917
Texas,San Antonio,Artesia Community Guild,25166.0,0.504668998,0.495331002,0.075419216,0.063935468,0.077068267,0.075816578,0.066021616,0.140546769,0.131308114,0.103910037,0.065842804,0.057140587,0.087816896,0.043391878,0.011781769,35,0.774694918,0.204602028,0.010169389,0.009683686,0.000849979,0.560511169,0.683243408,0.171179884,0.052071669,0.025094167,0.068410872,0.783497576,24.7,9049,10529.5,60.5,442,755.5,429.5,602,841.5,1737,1593,1451.5,2617,0.653699466,0.100921199,0.160769818,0.084609517,44931.5,883.5,0.788159095,0.105920452,0.036696427,0.069224025,0.204760391
Texas,San Antonio,Auburn Oaks,60769.0,0.511494347,0.488505653,0.048709046,0.045286248,0.054682486,0.107308002,0.168539881,0.19325643,0.118481463,0.096973786,0.035281147,0.039674834,0.058697691,0.027365927,0.00574306,28.2,0.80059047,0.09186616,0.00668284,0.10086053,0,0.72559632,0.682733855,0.106825879,0.012232862,0.030538363,0.167669041,0.878819793,23,22566,23950,204,5172,6799,4714,4465,2280,206,34,29,47,0.190072405,0.122584892,0.414488713,0.27285399,78836.0,1467.0,0.756855682,0.121572159,0.06014699,0.061425168,0.090276292
Texas,San Antonio,Avenida Guadalupe,51381.0,0.520854012,0.479145988,0.07753839,0.085420681,0.081567116,0.06553006,0.068391039,0.150503104,0.122165781,0.111169498,0.057375294,0.057063895,0.066872969,0.037796072,0.0186061,32.7,0.876225883,0.079097494,0.033299147,0.011377476,0,0.504546977,0.692772924,0.173193231,0.061763089,0.034333191,0.037937565,0.691812148,25.1,16655,18724,55,1002,1281,770,1446,1555,2301,3473,3095,3746,0.75896861,0.106801196,0.084678625,0.04955157,28500.0,636.0,0.670500477,0.164749761,0.047115968,0.117633793,0.186664331
Texas,San Antonio,Beacon Hill,36133.0,0.493648465,0.506351535,0.045457061,0.046979216,0.058865857,0.079926937,0.083220325,0.145365732,0.133728171,0.124180112,0.057924889,0.06361221,0.087219439,0.045858357,0.027661694,37.9,0.926299814,0.042610435,0.015544875,0.014073171,0.001471704,0.603648992,0.712243424,0.114699332,0.031240595,0.034280383,0.107536267,0.737912711,20.9,14123,16154,40,481,341,481.5,936,1665,2064.5,2561.5,3293,4290.5,0.452701043,0.112043245,0.229562287,0.205693426,49192.5,1017.0,0.695512399,0.1522438,0.056026292,0.096217508,0.160047602
Texas,San Antonio,Big Springs,48344.0,0.510135694,0.489864306,0.046520768,0.075148933,0.090021512,0.068633129,0.047306801,0.133646368,0.141754923,0.15941999,0.05169204,0.055994539,0.067371339,0.050492305,0.011997352,37.5,0.830844207,0.055389614,0.005161662,0.107608867,0.000995651,0.674547363,0.756495765,0.07635337,0,0.016530955,0.150619911,0.895395499,27.1,18598,19700,304,4593,8578,4503,1136,200,168,123,63,32,0.117212954,0.113994112,0.446987242,0.321805692,110635.0,1919.0,0.743372681,0.12831366,0.067833099,0.06048056,0.087270395
Texas,San Antonio,Bitters Enclave,42379.0,0.486066212,0.513933788,0.060407277,0.045966162,0.055617169,0.061587107,0.085278086,0.188678355,0.149696784,0.12319781,0.059888152,0.039736662,0.070365039,0.037683758,0.021897638,35.1,0.874456819,0.096293591,0.007558883,0.019207595,0.002483111,0.697752999,0.750274448,0.098406007,0.030518597,0.014973873,0.105827076,0.803652753,23.6,19492,21932,0,576,1546,2600,5579,4229,4178,2618,346,260,0.338603974,0.144179757,0.283366275,0.233849995,54394.0,1159.0,0.78378836,0.10810582,0.041142857,0.066962963,0.152835131
Texas,San Antonio,Blanco Woods,13366.0,0.503965285,0.496034715,0.065464612,0.048256771,0.057833308,0.064117911,0.040026934,0.090378572,0.166541972,0.140131677,0.056935508,0.066811312,0.118659285,0.067709113,0.017133024,42.9,0.949099596,0.023061374,0.004318265,0.022142595,0.00137817,0.663686445,0.655245948,0.119277794,0,0.01890816,0.206568098,0.934834655,23.3,5503,5779,0,139,949,2498,1738,420,0,35,0,0,0.121052632,0.060458839,0.446558704,0.371929825,125089.0,1702.0,0.850223339,0.074888331,0.053252373,0.021635958,0.091500823
Texas,San Antonio,Blossom Park,49888.0,0.483382777,0.516617223,0.069816389,0.062920943,0.054722579,0.06662925,0.06851347,0.142459108,0.148492623,0.133158275,0.050172386,0.059974343,0.093148653,0.038385985,0.011605997,37.4,0.872110856,0.078896922,0.007558331,0.036504546,0.004929346,0.681073614,0.798509544,0.075917587,0.000518073,0.004702507,0.120352289,0.885503528,24.5,18576,19223,47,1120,4228,5061,5573,2751,213,75,11,144,0.295733051,0.15194393,0.380543066,0.171779952,84283.0,1445.0,0.8034302,0.0982849,0.04942556,0.04885934,0.111048749
Texas,San Antonio,Bluff Creek,42379.0,0.486066212,0.513933788,0.060407277,0.045966162,0.055617169,0.061587107,0.085278086,0.188678355,0.149696784,0.12319781,0.059888152,0.039736662,0.070365039,0.037683758,0.021897638,35.1,0.874456819,0.096293591,0.007558883,0.019207595,0.002483111,0.697752999,0.750274448,0.098406007,0.030518597,0.014973873,0.105827076,0.803652753,23.6,19492,21932,0,576,1546,2600,5579,4229,4178,2618,346,260,0.338603974,0.144179757,0.283366275,0.233849995,54394.0,1159.0,0.78378836,0.10810582,0.041142857,0.066962963,0.152835131
Texas,San Antonio,Bluffview At Camino Real,42379.0,0.486066212,0.513933788,0.060407277,0.045966162,0.055617169,0.061587107,0.085278086,0.188678355,0.149696784,0.12319781,0.059888152,0.039736662,0.070365039,0.037683758,0.021897638,35.1,0.874456819,0.096293591,0.007558883,0.019207595,0.002483111,0.697752999,0.750274448,0.098406007,0.030518597,0.014973873,0.105827076,0.803652753,23.6,19492,21932,0,576,1546,2600,5579,4229,4178,2618,346,260,0.338603974,0.144179757,0.283366275,0.233849995,54394.0,1159.0,0.78378836,0.10810582,0.041142857,0.066962963,0.152835131
Texas,San Antonio,Brady Gardens,51381.0,0.520854012,0.479145988,0.07753839,0.085420681,0.081567116,0.06553006,0.068391039,0.150503104,0.122165781,0.111169498,0.057375294,0.057063895,0.066872969,0.037796072,0.0186061,32.7,0.876225883,0.079097494,0.033299147,0.011377476,0,0.504546977,0.692772924,0.173193231,0.061763089,0.034333191,0.037937565,0.691812148,25.1,16655,18724,55,1002,1281,770,1446,1555,2301,3473,3095,3746,0.75896861,0.106801196,0.084678625,0.04955157,28500.0,636.0,0.670500477,0.164749761,0.047115968,0.117633793,0.186664331
Texas,San Antonio,Braun Hollow,59434.0,0.506477774,0.493522226,0.061984723,0.072466938,0.083992328,0.062018373,0.062388532,0.165275768,0.13897769,0.112561833,0.067638052,0.058367265,0.079853283,0.025372682,0.009102534,34.5,0.882296747,0.057242697,0.011991553,0.048016492,0.000452511,0.69843491,0.740410318,0.145148356,0.008119487,0.004343758,0.101978081,0.863142309,28.3,19612,20410,12,833,2450,4804,9374,2420,254,40,181,42,0.3405195,0.183097537,0.313683659,0.162699304,80403.0,1327.0,0.818955846,0.090522077,0.055527379,0.034994698,0.11417707
Texas,San Antonio,Braun Station East,76945.0,0.510507505,0.489492495,0.075742413,0.08989538,0.105127039,0.064435636,0.046617714,0.185600104,0.173721489,0.113184742,0.041276236,0.037611281,0.04501917,0.016765222,0.005003574,31.9,0.869537153,0.079982534,0.007347078,0.041728367,0.001404868,0.735862843,0.720747762,0.094576093,0.003949447,0.007977883,0.172748815,0.90333355,31.6,23499,24230,796,7923,7815,3537,2443,1298,67,95,150,106,0.240877874,0.154284861,0.417915796,0.186921469,108322.0,1707.0,0.820646957,0.089676521,0.055492897,0.034183624,0.09701735
Texas,San Antonio,Braun Station West,68189.5,0.508751347,0.491248653,0.069746809,0.082300061,0.095916527,0.063382192,0.05349064,0.176742754,0.158580133,0.112913278,0.052764722,0.046656743,0.060199884,0.020516355,0.006789902,33.2,0.875027041,0.07019859,0.00934539,0.044433868,0.000995111,0.718911488,0.729413324,0.116863992,0.005787242,0.006376274,0.141559168,0.885818198,29.95,21555.5,22320,404,4378,5132.5,4170.5,5908.5,1859,160.5,67.5,165.5,74,0.285095004,0.167070821,0.371661573,0.176172602,94362.5,1517.0,0.819905533,0.090047234,0.055508015,0.034539219,0.10449556
Texas,San Antonio,Braun Willow,68189.5,0.508751347,0.491248653,0.069746809,0.082300061,0.095916527,0.063382192,0.05349064,0.176742754,0.158580133,0.112913278,0.052764722,0.046656743,0.060199884,0.020516355,0.006789902,33.2,0.875027041,0.07019859,0.00934539,0.044433868,0.000995111,0.718911488,0.729413324,0.116863992,0.005787242,0.006376274,0.141559168,0.885818198,29.95,21555.5,22320,404,4378,5132.5,4170.5,5908.5,1859,160.5,67.5,165.5,74,0.285095004,0.167070821,0.371661573,0.176172602,94362.5,1517.0,0.819905533,0.090047234,0.055508015,0.034539219,0.10449556
Texas,San Antonio,Cable-Westwood,45553.0,0.477619476,0.522380524,0.075626194,0.074594428,0.081202116,0.101617896,0.067833074,0.120343336,0.144403223,0.121177529,0.051237021,0.050841876,0.065813448,0.032884772,0.012425087,33.4,0.878575744,0.080203262,0.020503891,0.017128034,0.003589069,0.594584559,0.753363727,0.17407984,0.02868898,0.004447904,0.039419549,0.793493294,26.5,14960,16229,5,291,2506,1075,2063,3676,4942,1202,335,134,0.675427422,0.148642306,0.124036205,0.051894066,45396.0,933.0,0.746466941,0.126766529,0.043840733,0.082925796,0.184181064
Texas,San Antonio,Cadillac Drive,13366.0,0.503965285,0.496034715,0.065464612,0.048256771,0.057833308,0.064117911,0.040026934,0.090378572,0.166541972,0.140131677,0.056935508,0.066811312,0.118659285,0.067709113,0.017133024,42.9,0.949099596,0.023061374,0.004318265,0.022142595,0.00137817,0.663686445,0.655245948,0.119277794,0,0.01890816,0.206568098,0.934834655,23.3,5503,5779,0,139,949,2498,1738,420,0,35,0,0,0.121052632,0.060458839,0.446558704,0.371929825,125089.0,1702.0,0.850223339,0.074888331,0.053252373,0.021635958,0.091500823
Texas,San Antonio,Camelot,37122.0,0.492187921,0.507812079,0.076100426,0.070174021,0.058024891,0.047976941,0.066241043,0.1655622,0.130542535,0.114083293,0.067857335,0.057863262,0.089785033,0.036824525,0.018964495,36.1,0.704658704,0.224946611,0.018191885,0.0522028,0,0.654140429,0.757636904,0.105095006,0.051678718,0.005268763,0.08032061,0.772533807,22.4,14097,15006,200,1334,1793,1262,2131,2191,3562,2383,115,35,0.56132939,0.133220673,0.201520913,0.103929024,52151.0,1134.0,0.707672707,0.146163647,0.064411099,0.081752548,0.148106244
Texas,San Antonio,Canyon Creek Bluffs,13366.0,0.503965285,0.496034715,0.065464612,0.048256771,0.057833308,0.064117911,0.040026934,0.090378572,0.166541972,0.140131677,0.056935508,0.066811312,0.118659285,0.067709113,0.017133024,42.9,0.949099596,0.023061374,0.004318265,0.022142595,0.00137817,0.663686445,0.655245948,0.119277794,0,0.01890816,0.206568098,0.934834655,23.3,5503,5779,0,139,949,2498,1738,420,0,35,0,0,0.121052632,0.060458839,0.446558704,0.371929825,125089.0,1702.0,0.850223339,0.074888331,0.053252373,0.021635958,0.091500823
Texas,San Antonio,Canyon Creek Estates,36169.0,0.481793801,0.518206199,0.061323233,0.067239902,0.072023003,0.050015206,0.053250021,0.147723188,0.145594293,0.114020294,0.066935774,0.047416296,0.107440073,0.050125798,0.016892919,38.5,0.890793,0.067390082,0.015052767,0.026764151,0,0.68157294,0.75469213,0.064811766,0.008341565,0.007353748,0.16480079,0.895960629,23.7,15086,15779,43,546,1205,3775,4165,4574,812,562,43,54,0.218583975,0.114171094,0.416784127,0.250460805,85029.0,1406.0,0.894977533,0.052511233,0.030283694,0.02222754,0.119771075
Texas,San Antonio,Canyon Creek Village,13366.0,0.503965285,0.496034715,0.065464612,0.048256771,0.057833308,0.064117911,0.040026934,0.090378572,0.166541972,0.140131677,0.056935508,0.066811312,0.118659285,0.067709113,0.017133024,42.9,0.949099596,0.023061374,0.004318265,0.022142595,0.00137817,0.663686445,0.655245948,0.119277794,0,0.01890816,0.206568098,0.934834655,23.3,5503,5779,0,139,949,2498,1738,420,0,35,0,0,0.121052632,0.060458839,0.446558704,0.371929825,125089.0,1702.0,0.850223339,0.074888331,0.053252373,0.021635958,0.091500823
Texas,San Antonio,Canyon View,36169.0,0.481793801,0.518206199,0.061323233,0.067239902,0.072023003,0.050015206,0.053250021,0.147723188,0.145594293,0.114020294,0.066935774,0.047416296,0.107440073,0.050125798,0.016892919,38.5,0.890793,0.067390082,0.015052767,0.026764151,0,0.68157294,0.75469213,0.064811766,0.008341565,0.007353748,0.16480079,0.895960629,23.7,15086,15779,43,546,1205,3775,4165,4574,812,562,43,54,0.218583975,0.114171094,0.416784127,0.250460805,85029.0,1406.0,0.894977533,0.052511233,0.030283694,0.02222754,0.119771075
Texas,San Antonio,Castle Hills Forest,9972.0,0.490974729,0.509025271,0.032190132,0.057761733,0.063578018,0.073004412,0.074909747,0.175892499,0.102386683,0.119634978,0.074408343,0.049839551,0.105094264,0.052647413,0.018652226,38.7,0.867195496,0.084186285,0.002047083,0.046571136,0,0.660940647,0.75028528,0.058767592,0.005135032,0.019208825,0.166603271,0.901223426,21.6,4020,4125,0,596,224,893,1393,681,211,97,0,30,0.162732919,0.105944987,0.371428571,0.359893523,106719.0,1488.0,0.797624445,0.101187778,0.074802793,0.026384985,0.165563578
Texas,San Antonio,Castle Wood Forest,42387.0,0.487979805,0.512020195,0.06683653,0.036119565,0.039328096,0.057564819,0.089319839,0.165475264,0.142873994,0.117064194,0.052586878,0.054686578,0.103616675,0.046712435,0.027815132,38.2,0.847278635,0.089155158,0.010797455,0.052768752,0,0.665117175,0.738772589,0.088477366,0.016058329,0.023841474,0.132850242,0.895156534,22.1,19070,20859,22,1948,2445,3918,4078,4951,3078,216,69,134,0.239833303,0.079868108,0.401538743,0.278759846,69171.0,1247.0,0.726479266,0.136760367,0.073061793,0.063698574,0.143558166
Texas,San Antonio,Cavalo Creek Estates,26568.0,0.486449864,0.513550136,0.039031918,0.078854261,0.098125565,0.058943089,0.041026799,0.12447305,0.175060223,0.14295393,0.058265583,0.0399729,0.093194821,0.039859982,0.01023788,38.9,0.832269414,0.070319176,0.000753958,0.096657452,0,0.673724135,0.748167939,0.096793893,0.002061069,0.007251908,0.145725191,0.899013851,27.7,10358,10915,202,3219,3772,2113,1271,205,48,66,0,19,0.163588191,0.147312642,0.419682059,0.269417108,98399.0,1716.0,0.732568055,0.133715972,0.063988193,0.06972778,0.086118639
Texas,San Antonio,Champions Ridge,42158.0,0.498078656,0.501921344,0.050832582,0.078656483,0.091097775,0.068243275,0.043846957,0.113964135,0.153660041,0.159542673,0.053809479,0.05390436,0.077541629,0.043194649,0.011705963,38.45,0.834040952,0.061156278,0.004095152,0.09978922,0.000918398,0.676811175,0.744230033,0.077475579,0.001125263,0.010989274,0.166179851,0.905273021,29.85,15240,16016.5,259,4307.5,7203,2938.5,846,217.5,84,92,36.5,32.5,0.134109392,0.105815887,0.44608971,0.31398501,123618.5,2081.0,0.738796814,0.130601593,0.081193204,0.049408389,0.094086532
Texas,San Antonio,Champions Springs-Sundance,48344.0,0.510135694,0.489864306,0.046520768,0.075148933,0.090021512,0.068633129,0.047306801,0.133646368,0.141754923,0.15941999,0.05169204,0.055994539,0.067371339,0.050492305,0.011997352,37.5,0.830844207,0.055389614,0.005161662,0.107608867,0.000995651,0.674547363,0.756495765,0.07635337,0,0.016530955,0.150619911,0.895395499,27.1,18598,19700,304,4593,8578,4503,1136,200,168,123,63,32,0.117212954,0.113994112,0.446987242,0.321805692,110635.0,1919.0,0.743372681,0.12831366,0.067833099,0.06048056,0.087270395
Texas,San Antonio,Churchill Estates,13366.0,0.503965285,0.496034715,0.065464612,0.048256771,0.057833308,0.064117911,0.040026934,0.090378572,0.166541972,0.140131677,0.056935508,0.066811312,0.118659285,0.067709113,0.017133024,42.9,0.949099596,0.023061374,0.004318265,0.022142595,0.00137817,0.663686445,0.655245948,0.119277794,0,0.01890816,0.206568098,0.934834655,23.3,5503,5779,0,139,949,2498,1738,420,0,35,0,0,0.121052632,0.060458839,0.446558704,0.371929825,125089.0,1702.0,0.850223339,0.074888331,0.053252373,0.021635958,0.091500823
Texas,San Antonio,Churchill Heights,42321.0,0.485692682,0.514307318,0.070414215,0.064672385,0.070579618,0.077904586,0.064247064,0.147350015,0.153351764,0.135252003,0.052338083,0.043831667,0.063798114,0.041067083,0.015193403,35.3,0.909277686,0.055754744,0.005639931,0.02654796,0.00277968,0.657405479,0.775370352,0.111962108,0.025597098,0.00624811,0.080822332,0.741310461,21.6,16553,18093,22,394,1076,826,4322,2087,2799,6085,372,110,0.437789203,0.141645244,0.28348329,0.137082262,51118.0,1129.0,0.668831553,0.165584223,0.041159169,0.124425055,0.14040311
